Breed,Age,Nutrition_Protein,Nutrition_Carbohydrates,Nutrition_Minerals,Health_Status,Lactation_Stage,Reproductive_Status,Milking_Frequency,Environmental_Temperature,Environmental_Humidity,Environmental_Housing,Previous_Milk_Production,Milk_Production
Ayrshire,7,27.59737314508826,44.056365426881925,13.024790291679267,Healthy,Early Lactation,Pregnant,Two times a day,24.266380532099625,50.00329875655767,Barn,4.568179231348772,5.693487838936353
Ayrshire,5,20.215021554444395,42.32889953909894,19.753732771464207,Healthy,Late Lactation,Calving,Two times a day,31.555768629543298,73.46209564678455,Barn,16.444223106154084,15.303063216970937
Jersey,7,21.543339470643723,42.13774756708547,11.701154173092815,Unhealthy,Early Lactation,Calving,Three times a day,29.458586636674625,60.49201443661866,Pasture,5.912045550084426,9.406945174262676
Ayrshire,7,27.520887097774047,43.26636413252966,18.98238063953235,Unhealthy,Mid-Lactation,Post-Calving,Three times a day,17.573924003900306,45.409647649860055,Barn,14.107253817933639,6.347081672005133
Ayrshire,3,20.222741358568918,40.500514091581564,17.76803332139888,Unhealthy,Early Lactation,Post-Calving,Two times a day,27.196051352255118,62.83966285303914,Pasture,10.26431483559104,12.452520547238388
Jersey,3,29.013029870056528,31.56606194622122,10.76479955499313,Healthy,Early Lactation,Pregnant,Two times a day,32.65148131999794,56.315304407879324,Pasture,11.717952067055137,13.055195119522507
Guernsey,5,23.09432910235634,35.986502821105844,19.867291015008487,Unhealthy,Mid-Lactation,Pregnant,Two times a day,38.80979435019255,66.45791266452404,Pasture,3.5921747765460577,15.387915536816044
Ayrshire,7,19.044467551051902,40.84724229696944,12.713659635390105,Healthy,Early Lactation,Post-Calving,Three times a day,30.09952401528766,75.27613139053838,Pasture,14.700463963563411,3.134185915258383
Jersey,7,27.78898372205137,34.20501691187281,10.985829270224123,Unhealthy,Early Lactation,Post-Calving,Three times a day,23.887033594591628,56.37556524733674,Pasture,3.772410380852622,14.830345046539806
Holstein,3,22.48211619646065,40.31109546204357,18.293142341257592,Healthy,Early Lactation,Calving,Three times a day,20.427638395250842,51.59522718135439,Pasture,2.2694727525487823,11.98856784220837
Guernsey,5,24.317990329845372,30.367476724014786,17.066755336777,Healthy,Early Lactation,Calving,Two times a day,35.94792561967969,40.58060378110435,Barn,10.933589997775739,1.1514373060559424
Holstein,3,19.34765213293463,34.592060113193895,16.172188058779007,Unhealthy,Mid-Lactation,Calving,Two times a day,34.549565090724066,62.993561514395,Barn,14.185942738353305,15.548912565068223
Holstein,3,18.03100817813979,38.23695504415759,11.559808636989331,Healthy,Early Lactation,Post-Calving,Two times a day,20.61414769870524,56.09099069725734,Pasture,1.0007167286951346,7.661605626663701
Jersey,3,25.65582246951957,39.48134744259363,14.784961162559618,Unhealthy,Mid-Lactation,Post-Calving,Two times a day,19.815170163517763,54.98596876059315,Pasture,1.3879062988108415,6.607618686592751
Ayrshire,3,24.18210204400478,38.655609966928665,17.80556026887214,Healthy,Early Lactation,Post-Calving,Three times a day,32.163282643468214,47.3174128513685,Pasture,16.05358325411838,8.961503031632688
Jersey,7,25.122462829477765,40.466344141101445,13.036239381438403,Unhealthy,Early Lactation,Calving,Two times a day,22.558849486050228,57.20221380765097,Barn,16.18065399014664,6.923501546122582
Jersey,7,27.524926204566196,30.091331223597585,13.116898285150414,Unhealthy,Early Lactation,Post-Calving,Two times a day,22.35357116068699,79.37767814333473,Pasture,4.906094341181624,6.765711844198181
Jersey,3,25.75927096107432,31.514117999662822,10.031409060481222,Healthy,Early Lactation,Pregnant,Two times a day,18.654965929623728,51.91016614688977,Pasture,12.30456405600407,16.16155335401251
Jersey,5,20.097281313928526,43.03416378418717,11.742434016453796,Unhealthy,Mid-Lactation,Post-Calving,Three times a day,21.335412473035916,63.988176536324005,Pasture,8.86360150289319,2.4901050873138453
Guernsey,5,22.3292702293272,40.22622966135242,18.754056251218344,Healthy,Mid-Lactation,Post-Calving,Three times a day,25.26018138222359,71.05947525262667,Barn,12.653920828070259,19.412001357149173
Ayrshire,5,28.870693257453127,31.69397464029017,14.417464916377071,Unhealthy,Mid-Lactation,Post-Calving,Two times a day,32.58812009453797,69.96631292706127,Pasture,17.2575856819845,11.098632887486865
Holstein,5,27.239336403020147,42.63111656097869,19.842344992344337,Unhealthy,Late Lactation,Post-Calving,Three times a day,23.071394265929996,53.15097149970363,Barn,1.59712849164513,3.658479968426258
Holstein,3,24.679644695240608,33.63346826736851,13.957079635737927,Unhealthy,Early Lactation,Post-Calving,Three times a day,22.886504147516224,64.43440334067401,Barn,15.559688519769086,2.62430965863373
Ayrshire,7,21.06773997371127,37.173898262928354,17.15186454780241,Unhealthy,Early Lactation,Pregnant,Three times a day,21.83791806125846,74.8505874108063,Pasture,9.860582090420786,11.830190642699652
Holstein,5,21.62472602201754,32.17794769326991,12.819190429047291,Healthy,Mid-Lactation,Pregnant,Three times a day,26.47880802026503,40.61789710932312,Barn,11.28253887523993,12.65998887693856
Ayrshire,3,26.783496811027614,40.6516508463256,13.638096411409336,Unhealthy,Late Lactation,Post-Calving,Three times a day,19.33528075059157,57.42937427373231,Barn,13.078627200342405,1.0605154205962153
Holstein,5,28.21409113023325,40.00281631521402,11.907259875908947,Unhealthy,Early Lactation,Calving,Two times a day,26.655137616771015,48.97093672967621,Barn,18.452462982582148,4.860038282575716
Jersey,5,26.057096034367373,33.16668706749204,13.47062368499395,Healthy,Mid-Lactation,Post-Calving,Two times a day,31.90021334867256,55.54529161595356,Pasture,1.1343990710347573,15.909238424429347
Holstein,3,27.714359709221302,42.951011502855025,15.47237520420643,Healthy,Early Lactation,Post-Calving,Two times a day,15.714972096782933,56.639584319009664,Barn,0.5895270424889532,0.9924925548705099
Ayrshire,7,27.199873622404873,36.019590363295684,19.917728809792493,Healthy,Early Lactation,Post-Calving,Three times a day,15.234705127338284,69.86683859146548,Pasture,3.5652356297754695,17.10177327812072
Ayrshire,7,19.796447615483494,34.38772636606113,16.642017130717857,Healthy,Mid-Lactation,Calving,Three times a day,16.80294984370822,43.752874895817726,Pasture,19.728954520534728,13.16324953052667
Ayrshire,3,23.087337754959623,32.28494384196803,11.99245954408314,Healthy,Mid-Lactation,Calving,Three times a day,27.85584148147469,60.503356125300414,Pasture,14.301527347555513,8.688465187264097
Ayrshire,7,19.835805609942753,33.992520187733064,10.449614415915512,Healthy,Early Lactation,Calving,Three times a day,35.506921996449684,62.56779167194981,Barn,12.292822381090039,6.928656979418317
Ayrshire,3,20.82282701762382,30.330403818357254,11.263564813145106,Unhealthy,Early Lactation,Pregnant,Two times a day,15.117227184486048,59.76630414207217,Pasture,0.940781068294958,0.38497927697787926
Guernsey,3,28.43111549581263,38.748862386841736,15.625552012730473,Healthy,Mid-Lactation,Calving,Two times a day,37.479871310032344,69.2749301225088,Barn,17.582204477859296,16.504298915036863
Guernsey,3,23.674703587598188,42.63346119515922,17.651603288167664,Unhealthy,Early Lactation,Pregnant,Two times a day,17.55068427769286,55.3516502362739,Barn,16.25513706594319,2.854437079370762
Holstein,7,24.42429722211193,38.23470674162463,19.40419207300747,Healthy,Early Lactation,Pregnant,Two times a day,35.20760467339743,77.79868254560304,Barn,13.296000877341697,6.190839837241762
Ayrshire,3,20.141351582733265,33.28910942885813,10.158231719968208,Unhealthy,Mid-Lactation,Calving,Two times a day,26.58851435959072,59.272137701557654,Barn,6.782616309694054,11.382139607256077
Holstein,5,21.747261432585553,30.50503767320809,15.227601415618697,Unhealthy,Early Lactation,Calving,Two times a day,30.824577294692254,62.8485563845919,Pasture,1.4100991113651462,4.919852001425085
Ayrshire,7,20.76295402113444,33.219421098882044,14.708673562231768,Unhealthy,Early Lactation,Calving,Three times a day,27.256391626732377,73.02123293386998,Pasture,11.60076975801845,9.942809275044027
Ayrshire,7,20.474233974221118,36.24182142106638,16.56055021975704,Healthy,Late Lactation,Pregnant,Three times a day,26.44915740430451,51.0094442372449,Barn,14.39389142921675,16.186856574774048
Guernsey,7,25.655529519791642,41.39417143049695,15.59578854465342,Healthy,Mid-Lactation,Post-Calving,Two times a day,35.037586280745394,43.0080811505121,Pasture,1.8848070095449487,9.410758695805496
Guernsey,7,21.082606171748576,32.817642788066614,16.870391505824806,Healthy,Late Lactation,Calving,Three times a day,33.14127310962759,68.3113591344993,Pasture,12.675353195969919,18.97954688239192
Jersey,5,25.58418583224502,40.79687180032029,16.5808258474919,Healthy,Late Lactation,Calving,Two times a day,26.6016536765521,59.32047422193514,Pasture,5.727321357743172,16.950012407526835
Guernsey,7,18.701455369302646,43.004002025278254,11.170117248579462,Unhealthy,Late Lactation,Calving,Two times a day,17.67926230550548,75.8601700383598,Barn,15.284884424396235,6.660784707267884
Jersey,7,19.70129272232522,36.809202721625354,17.997179136187196,Healthy,Early Lactation,Pregnant,Three times a day,17.769671023545797,79.30720194889736,Pasture,10.79231701203674,7.999242491678755
Jersey,3,21.294483048001503,42.3214798746389,11.232325757163249,Unhealthy,Early Lactation,Pregnant,Two times a day,34.23694705725781,55.96437402298917,Barn,2.580735756208734,8.466534540450542
Jersey,7,25.164563002748302,38.31986022052644,16.98530625209137,Unhealthy,Late Lactation,Post-Calving,Two times a day,27.7053749123408,56.61756065038644,Pasture,10.53038895466472,12.523589058490295
Jersey,5,26.110094941048512,39.55636255621357,14.161453676406067,Healthy,Late Lactation,Calving,Two times a day,26.5581393652647,56.31850408822906,Barn,7.914737267334373,5.735914583770796
Jersey,5,23.312603601354326,37.89417690507304,15.13850734576598,Healthy,Late Lactation,Pregnant,Three times a day,31.333604192657162,52.98216438923704,Barn,3.607119365633038,19.384982776450173
Holstein,5,23.34949097492675,36.94759075127013,19.032980143757108,Healthy,Early Lactation,Post-Calving,Three times a day,35.61219800194225,71.2674839106559,Barn,16.830314481242464,12.173684412070019
Guernsey,5,26.694202216783417,33.519801626637744,18.898837264734865,Unhealthy,Late Lactation,Calving,Three times a day,30.092955465919324,70.35983049962911,Pasture,0.22056896998272402,7.988033174822671
Jersey,7,18.18985310118699,34.54791089191569,18.178563056550296,Healthy,Late Lactation,Pregnant,Three times a day,33.3083496563155,59.145794822020996,Barn,6.242565537562119,12.900196309831347
Ayrshire,7,22.093080293690647,34.34955178415414,15.101483804563234,Unhealthy,Mid-Lactation,Calving,Two times a day,33.36649257880697,41.78644865515595,Pasture,0.25190076338853506,7.908100210594153
Guernsey,5,27.824484685430793,38.44933396430722,17.362398101338332,Healthy,Mid-Lactation,Calving,Three times a day,23.550274771031017,52.38237206052294,Barn,1.9201389301230543,16.355913619588378
Guernsey,5,25.238632922560466,31.79930539535835,15.128970555188094,Unhealthy,Early Lactation,Pregnant,Three times a day,21.577996695383895,51.6921218621935,Pasture,5.941924383461621,11.356819211034425
Jersey,7,22.046725593065045,43.751875360535024,18.696060824747775,Healthy,Mid-Lactation,Pregnant,Three times a day,34.2279376122038,72.44348984801033,Barn,1.0854237077874718,0.8394100681213401
Holstein,5,28.866297507956087,40.809827179246696,14.027758332328998,Healthy,Mid-Lactation,Pregnant,Two times a day,24.052291002821846,43.503022936646985,Pasture,11.932610647142823,3.535137348469215
Jersey,3,27.271472729392592,36.0216844636979,19.70235344414877,Unhealthy,Mid-Lactation,Calving,Three times a day,36.68006415654492,72.22701516170817,Barn,1.7372581597236558,17.29987946059069
Holstein,5,21.1787453668408,32.37936216789567,19.323227582288776,Healthy,Early Lactation,Calving,Three times a day,16.672576721522873,66.76734608796572,Barn,14.034272681321905,11.257996527135798
Ayrshire,5,25.743478050308603,43.22988254582454,17.416026194517855,Healthy,Mid-Lactation,Post-Calving,Two times a day,16.397220289808153,69.29765836521797,Barn,1.0528422525432224,19.006869530278102
Guernsey,3,25.14900873826748,42.35667135151748,12.79415884176072,Healthy,Early Lactation,Calving,Two times a day,37.2480998424338,57.28852750340094,Pasture,1.186177896021936,1.4484462572136958
Ayrshire,3,22.814254968467793,40.82582329075769,11.316535887932584,Healthy,Late Lactation,Pregnant,Two times a day,30.56291794035444,67.18903184007033,Barn,6.106517980665327,5.905212601719478
Holstein,7,22.40347295045761,34.07320571116863,18.547034500931975,Healthy,Mid-Lactation,Calving,Two times a day,24.110384554759975,64.36115778827663,Barn,17.93143049938555,3.870867464791452
Holstein,7,22.122725697308447,36.03669956150503,11.653022861379613,Healthy,Early Lactation,Post-Calving,Three times a day,33.12144995558839,70.75920780914518,Barn,12.82786497446633,11.076805844574725
Ayrshire,3,25.40586940074776,31.54122378678635,18.542607889973358,Healthy,Mid-Lactation,Post-Calving,Two times a day,31.135843439847392,57.870793378730085,Barn,15.402625838578388,7.655856621598187
Holstein,3,23.308919237768034,32.835592870912976,14.907650067123605,Unhealthy,Late Lactation,Pregnant,Three times a day,27.748825123670308,58.9130249958521,Pasture,2.831042189542121,3.1454706815278644
Ayrshire,7,27.982357359017065,41.745249559750995,14.065567838081042,Unhealthy,Early Lactation,Pregnant,Three times a day,17.372960223903632,65.7430489095928,Barn,16.68250866494492,12.855038279190937
Guernsey,5,26.035231393607543,40.72558078276026,19.03190778834429,Healthy,Early Lactation,Post-Calving,Three times a day,34.492310095026035,44.32309974665553,Barn,0.162924963884703,10.72596731594373
Ayrshire,3,18.83917926851321,38.90228644463902,16.03850982540278,Healthy,Early Lactation,Post-Calving,Three times a day,35.78455657633499,57.449777934572694,Pasture,4.261147014660123,5.494725025926019
Guernsey,7,25.682018685937994,43.43590088889259,15.766140071297178,Healthy,Late Lactation,Post-Calving,Three times a day,19.132048525263578,78.87803381039222,Pasture,12.321846422999869,9.595427155647556
Ayrshire,5,21.253769238002217,38.74899776719568,15.587659446243975,Unhealthy,Late Lactation,Pregnant,Two times a day,35.4122796474496,41.502092802401826,Pasture,7.504928171881007,14.91476630082379
Holstein,3,25.113743899841072,37.00451999945416,13.711695160195314,Unhealthy,Late Lactation,Post-Calving,Three times a day,36.06833546439754,52.64018891465575,Barn,19.68386783437127,4.105433491013171
Ayrshire,5,26.161583173241418,35.10556119458644,17.856431035291273,Healthy,Early Lactation,Post-Calving,Three times a day,28.186286694924384,52.56439276357483,Pasture,0.6067849363663647,5.858114934034582
Holstein,7,20.769950269848145,44.10672758604259,12.52798444015773,Unhealthy,Late Lactation,Pregnant,Three times a day,30.74829686934449,65.3385647694309,Pasture,19.971963358730864,6.922219741882303
Ayrshire,3,23.482303738564426,31.2407319228653,19.38894960041275,Healthy,Mid-Lactation,Calving,Two times a day,24.173695680347794,44.232014376965594,Pasture,12.47255665722632,14.934528744020632
Ayrshire,5,20.283898353828814,43.96331058091212,18.939852050469607,Healthy,Late Lactation,Calving,Three times a day,21.762999540222385,65.14176123515445,Barn,11.17413989192193,16.93845199101814
Jersey,3,18.6280665094381,42.40071989896528,13.374803256748981,Healthy,Early Lactation,Post-Calving,Three times a day,32.327595526839474,43.801609626064774,Barn,1.1902488512794873,7.5277699288322175
Holstein,5,22.541717081830427,31.94894886803552,17.294637698316638,Healthy,Mid-Lactation,Calving,Two times a day,35.6850035763794,43.79814589673324,Barn,5.466577533317814,5.932417236678365
Jersey,7,22.355331262151903,38.4747653651288,15.732231944495915,Unhealthy,Late Lactation,Calving,Three times a day,30.697861270937942,69.1273342875393,Pasture,18.493253765831913,17.788935167033543
Holstein,7,29.945765888451085,42.9982197262363,13.376493019992346,Unhealthy,Mid-Lactation,Calving,Three times a day,27.27817465551718,52.965406953311856,Barn,7.084920063784885,19.987298643853574
Jersey,3,23.356228214371704,38.5771374541073,19.885216479954465,Healthy,Mid-Lactation,Calving,Two times a day,18.814194404260117,79.09691790854991,Pasture,13.23306400934502,13.407072793235981
